SITE_NO,DATE_TIME_HEURE,MATRIX,START_DEPTH_METERS,END_DEPTH_METERS,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT,SAMPLE_ID_ÉCHANTILLON,MEAS_LAB_BATCH_ID
"ON02IS5444","2016-08-05 22:00","S.SURFACE","0","-0.03","<","0.42","0.13","0.42","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0011",""
"ON02IS5445","2016-08-14 12:00","S.SURFACE","0","-0.03","<","0.35","0.11","0.35","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0012",""
"ON02IS5446","2016-08-14 12:00","S.SURFACE","0","-0.03","<","0.41","0.12","0.41","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0013",""
"ON02IS5447","2016-08-14 12:00","S.SURFACE","0","-0.03","<","0.28","0.084","0.28","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0100",""
"ON02IS5448","2016-08-14 12:00","S.SURFACE","0","-0.03","<","0.69","0.21","0.69","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0014",""
"ON02IS5426","2016-08-14 12:00","S.SURFACE","0","-0.03","<","0.47","0.14","0.47","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0015",""
"ON02IS5174","2016-08-13 12:00","S.SURFACE","0","-0.03","<","0.18","0.054","0.18","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0016",""
"ON02IS5427","2016-08-13 12:00","S.SURFACE","0","-0.03","<","0.25","0.076","0.25","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0017",""
"ON02IS5428","2016-08-13 12:00","S.SURFACE","0","-0.03","<","0.25","0.075","0.25","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0018",""
"ON02IS5438","2016-08-06 05:00","S.SURFACE","0","-0.03","<","0.27","0.08","0.27","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0019",""
"ON02IS5439","2016-08-06 10:30","S.SURFACE","0","-0.03","<","0.45","0.14","0.45","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0020",""
"ON02IS5429","2016-08-06 14:45","S.SURFACE","0","-0.03","","1.5","0.067","0.22","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0021",""
"ON02IS5430","2016-08-06 17:30","S.SURFACE","0","-0.03","<","0.24","0.073","0.24","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0022",""
"ON02IS5431","2016-08-06 13:30","S.SURFACE","0","-0.03","<","0.28","0.085","0.28","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0023",""
"ON02IS5432","2016-08-13 12:00","S.SURFACE","0","-0.03","<","0.44","0.13","0.44","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0024",""
"ON02IS5433","2016-08-12 12:00","S.SURFACE","0","-0.03","<","0.51","0.15","0.51","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0025",""
"ON02IS5108","2016-08-12 12:00","S.SURFACE","0","-0.03","<","0.51","0.15","0.51","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0027",""
"ON02IS5434","2016-08-12 12:00","S.SURFACE","0","-0.03","<","0.44","0.13","0.44","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0028",""
"ON02IS5436","2016-08-07 06:00","S.SURFACE","0","-0.03","<","1.5","0.44","1.5","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0029",""
"ON02IS5437","2016-08-07 08:00","S.SURFACE","0","-0.03","<","0.53","0.16","0.53","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0030",""
"ON02IS5416","2016-08-07 16:30","S.SURFACE","0","-0.03","<","0.55","0.16","0.55","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0031",""
"ON02IS5417","2016-08-12 12:00","S.SURFACE","0","-0.03","<","0.55","0.16","0.55","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0032",""
"ON02IS5418","2016-08-12 12:00","S.SURFACE","0","-0.03","<","0.46","0.14","0.46","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0033",""
"ON02IS5419","2016-08-11 22:30","S.SURFACE","0","-0.03","<","0.62","0.19","0.62","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0034",""
"ON02IS5421","2016-08-07 23:30","S.SURFACE","0","-0.03","<","0.69","0.21","0.69","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0035",""
"ON02IS5422","2016-08-07 21:30","S.SURFACE","0","-0.03","<","0.2","0.061","0.2","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0036",""
"ON02IS5058","2016-08-08 02:15","S.SURFACE","0","-0.03","<","0.24","0.072","0.24","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0037",""
"ON02IS5028","2016-08-11 17:00","S.SURFACE","0","-0.03","<","0.2","0.061","0.2","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0038",""
"ON02IS5423","2016-08-11 13:00","S.SURFACE","0","-0.03","<","0.29","0.088","0.29","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0039",""
"ON02IS9321","2016-08-11 10:00","S.SURFACE","0","-0.03","<","0.34","0.1","0.34","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0040",""
"ON02IS5003","2016-08-08 17:00","S.SURFACE","0","-0.03","<","0.28","0.083","0.28","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0041",""
"ON02IS5425","2016-08-08 15:45","S.SURFACE","0","-0.03","<","0.3","0.091","0.3","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0042",""
"ON02IS5031","2016-08-08 09:00","S.SURFACE","0","-0.03","<","0.21","0.063","0.21","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0043",""
"ON02IS5044","2016-08-11 20:00","S.SURFACE","0","-0.03","<","0.31","0.094","0.31","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0044",""
"ON02IS5049","2016-08-12 12:00","S.SURFACE","0","-0.03","<","0.37","0.11","0.37","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0045",""
"ON02IS5092","2016-08-12 12:00","S.SURFACE","0","-0.03","<","0.24","0.071","0.24","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0046",""
"ON02IS5130","2016-08-06 23:30","S.SURFACE","0","-0.03","<","0.39","0.12","0.39","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0047",""
"ON02IS5157","2016-08-12 12:00","S.SURFACE","0","-0.03","<","0.35","0.11","0.35","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0048",""
"ON02IS5175","2016-08-13 12:00","S.SURFACE","0","-0.03","<","0.35","0.11","0.35","949","NG/G","PERMETHRIN (CIS+TRANS)","PERMÉTHRINE (CIS+TRANS)","P","2016-ON0249-0049",""
"ON02IS5178","2016-08-13 12:00","S.SURFACE","0","-0.03","<","1.6","0.47","1.6","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0050",""
"ON02IS5180","2016-08-13 12:00","S.SURFACE","0","-0.03","<","1.3","0.38","1.3","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0051",""
"ON02IS5210","2016-08-06 08:00","S.SURFACE","0","-0.03","<","1.2","0.37","1.2","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0052",""
"ON02IS5255","2016-08-05 08:15","S.SURFACE","0","-0.03","<","1.4","0.43","1.4","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0053",""
"ON02IS5262","2016-08-06 02:30","S.SURFACE","0","-0.03","<","1.7","0.52","1.7","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0054",""
"ON02IS5272","2016-08-14 12:00","S.SURFACE","0","-0.03","<","2.7","0.8","2.7","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0055",""
"ON02IS5273","2016-08-14 12:00","S.SURFACE","0","-0.03","<","1.5","0.44","1.5","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0056",""
"ON02IS5284","2016-08-14 12:00","S.SURFACE","0","-0.03","<","1.8","0.53","1.8","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0057",""
"ON02IS5295","2016-08-16 12:00","S.SURFACE","0","-0.03","<","1.9","0.57","1.9","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0058",""
"ON02IS5301","2016-08-16 12:00","S.SURFACE","0","-0.03","<","1.8","0.53","1.8","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0059",""
"ON02IS5302","2016-08-16 12:00","S.SURFACE","0","-0.03","<","1.7","0.5","1.7","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0060",""
"ON02IS5308","2016-08-15 12:00","S.SURFACE","0","-0.03","<","1.6","0.48","1.6","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0061",""
"ON02IS5323","2016-08-15 12:00","S.SURFACE","0","-0.03","<","1.7","0.5","1.7","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0062",""
"ON02IS5328","2016-08-16 12:00","S.SURFACE","0","-0.03","<","0.69","0.21","0.69","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0063",""
"ON02IS5329","2016-08-16 12:00","S.SURFACE","0","-0.03","<","0.81","0.24","0.81","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0064",""
"ON02IS5335","2016-08-15 12:00","S.SURFACE","0","-0.03","<","0.89","0.27","0.89","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0065",""
"ON02IS5392","2016-08-15 12:00","S.SURFACE","0","-0.03","<","0.96","0.29","0.96","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0066",""
"ON02IS5395","2016-08-15 12:00","S.SURFACE","0","-0.03","<","0.83","0.25","0.83","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0067",""
"ON02IS5400","2016-08-16 12:00","S.SURFACE","0","-0.03","<","0.82","0.24","0.82","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0068",""
"ON02IS5407","2016-08-07 19:15","S.SURFACE","0","-0.03","<","0.74","0.22","0.74","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0069",""
