SITE_NO,DATE_TIME_HEURE,MATRIX,START_DEPTH_METERS,END_DEPTH_METERS,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT,SAMPLE_ID_ÉCHANTILLON,MEAS_LAB_BATCH_ID
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.11","-0.12","<","0.027","0.027","0.088","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0087",""
"ON02IS9321","2016-08-11 10:00","S.SURFACE","0","-0.03","<","0.028","0.028","0.093","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0040",""
"ON02IS5328","2016-08-16 12:00","S.SURFACE","0","-0.03","<","0.031","0.031","0.1","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0063",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.06","-0.07","<","0.033","0.033","0.11","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0081",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.03","-0.04","<","0.035","0.035","0.12","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0078",""
"ON02IS5407","2016-08-07 19:15","S.SURFACE","0","-0.03","<","0.037","0.037","0.12","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0069",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.1","-0.11","<","0.039","0.039","0.13","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0071",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.09","-0.1","<","0.039","0.039","0.13","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0084",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.04","-0.05","<","0.042","0.042","0.14","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0079",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.07","-0.08","<","0.044","0.044","0.15","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0082",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.13","-0.14","","0.045","0.012","0.038","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0090",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.12","-0.13","<","0.0074","0.0074","0.025","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0073",""
"ON02IS5028","2016-08-11 17:00","S.SURFACE","0","-0.03","<","0.0079","0.0079","0.026","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0038",""
"ON02IS5044","2016-08-11 20:00","S.SURFACE","0","-0.03","<","0.0089","0.0089","0.03","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0044",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.14","-0.15","<","0.01","0.01","0.035","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0091",""
"ON02IS5446","2016-08-14 12:00","S.SURFACE","0","-0.03","<","0.01","0.01","0.034","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0013",""
"ON02IS5423","2016-08-11 13:00","S.SURFACE","0","-0.03","<","0.011","0.011","0.036","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0039",""
"ON02IS5436","2016-08-07 06:00","S.SURFACE","0","-0.03","<","0.012","0.012","0.041","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0029",""
"ON02IS5031","2016-08-08 09:00","S.SURFACE","0","-0.03","<","0.012","0.012","0.042","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0043",""
"ON02IS5418","2016-08-12 12:00","S.SURFACE","0","-0.03","<","0.017","0.017","0.056","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0033",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.01","-0.02","<","0.018","0.018","0.061","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0088",""
"ON02IS5456","2016-08-04 20:15","S.SURFACE","0","-0.03","<","0.022","0.022","0.074","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0008",""
"ON02IS5427","2016-08-13 12:00","S.SURFACE","0","-0.03","<","0.024","0.024","0.079","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0017",""
"ON02IS5272","2016-08-14 12:00","S.SURFACE","0","-0.03","<","0.026","0.026","0.087","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0055",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.05","-0.06","<","0.029","0.029","0.096","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0080",""
"ON02IS5058","2016-08-08 02:15","S.SURFACE","0","-0.03","<","0.03","0.03","0.099","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0037",""
"ON02IS5400","2016-08-16 12:00","S.SURFACE","0","-0.03","<","0.031","0.031","0.1","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0068",""
"ON02IS5428","2016-08-13 12:00","S.SURFACE","0","-0.03","<","0.032","0.032","0.11","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0018",""
"ON02IS5323","2016-08-15 12:00","S.SURFACE","0","-0.03","<","0.033","0.033","0.11","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0062",""
"ON02IS5444","2016-08-05 22:00","S.CORE","0","-0.01","<","0.1","0.1","0.34","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0070",""
"ON02IS5158","2016-08-12 12:00","S.SURFACE","0","-0.03","","0.15","0.014","0.045","49338","NG/L","PHOSMET","PHOSMET","V","2016-ON0249-0026",""
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.02","-0.03","<","0.0077","0.0077","0.026","49338","NG/L","PHOSMET","PHOSMET","P","2017-ON0249-0050",""
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.03","-0.04","<","0.014","0.014","0.046","49338","NG/L","PHOSMET","PHOSMET","P","2017-ON0249-0051",""
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.04","-0.05","<","0.013","0.013","0.044","49338","NG/L","PHOSMET","PHOSMET","P","2017-ON0249-0052",""
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.05","-0.06","<","0.0097","0.0097","0.032","49338","NG/L","PHOSMET","PHOSMET","P","2017-ON0249-0053",""
"ON02IH0510","2017-09-12 12:00","S.CORE","-0.06","-0.07","<","0.0084","0.0084","0.028","49338","NG/L","PHOSMET","PHOSMET","P","2017-ON0249-0054",""
"ON02IH0505","2017-09-20 12:00","S.SURFACE","0","-0.03","<","0.003","0.003","0.01","49338","NG/L","PHOSMET","PHOSMET","P","2017-ON0249-0042",""
"ON02IH0506","2017-09-20 12:00","S.SURFACE","0","-0.03","<","0.0023","0.0023","0.0078","49338","NG/L","PHOSMET","PHOSMET","P","2017-ON0249-0043",""
"ON02IH0509","2017-09-12 12:00","S.SURFACE","0","-0.03","<","0.0022","0.0022","0.0073","49338","NG/L","PHOSMET","PHOSMET","P","2017-ON0249-0046",""
"ON02IH0511","2017-09-13 12:00","S.SURFACE","0","-0.03","<","0.0023","0.0023","0.0078","49338","NG/L","PHOSMET","PHOSMET","P","2017-ON0249-0063",""
"ON02IH0510","2017-09-12 12:00","S.CORE","0","-0.01","<","0.014","0.014","0.046","49338","NG/L","PHOSMET","PHOSMET","P","2017-ON0249-0048",""
