SITE_NO,DATE_TIME_HEURE,MATRIX,START_DEPTH_METERS,END_DEPTH_METERS,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT,SAMPLE_ID_ÉCHANTILLON,MEAS_LAB_BATCH_ID
"ON02IS5436","2016-08-07 06:00","S.SURFACE","0","-0.03","<","8.3","8.3","2.1","58262","NG/G DWT","MONOBUTYL-MONOOCTYL DPA / VANLUBE (C4C8)","MONOBUTYL-MONOOCTYL DPA / VANLUBE (C4C8)","V","2016-ON0249-0029","QEH0007"
"ON02IS5436","2016-08-07 06:00","S.SURFACE","0","-0.03","<","8.3","8.3","2.1","58258","NG/G DWT","MONONONYL DPA / IRGANOX (C9)","MONONONYL DPA / IRGANOX (C9)","V","2016-ON0249-0029","QEH0007"
"ON02IS5436","2016-08-07 06:00","S.SURFACE","0","-0.03","","58.5","0.58","0.18","58270","%","MONOOCTYL-MONOSTYRENATED-DIPHENYLAMINE 3-D8","MONOOCTYL-MONOSTYRÉNÉE-DIPHÉNYLAMINE 3-D8","V","2016-ON0249-0029","QEH0007"
"ON02IS5432","2016-08-13 12:00","S.SURFACE","0","-0.03","<","0.72","0.72","0.2","58259","NG/G DWT","DINONYL-DIPHENYLAMINE (C9C9)","DINONYL-DIPHENYLAMINE (C9C9)","V","2016-ON0249-0024","QEH0007"
"ON02IS5432","2016-08-13 12:00","S.SURFACE","0","-0.03","<","20","20","6.1","58254","NG/G DWT","DIPHENYLAMINE DIMER (PREPOD D)","DIPHÉNYLAMINE DIMER (PREPOD D)","V","2016-ON0249-0024","QEH0007"
"ON02IS5432","2016-08-13 12:00","S.SURFACE","0","-0.03","<","3.1","3.1","1","58260","NG/G DWT","MONOBUTYL DPA / VANLUBE (C4)","MONOBUTYL DPA / VANLUBE (C4)","V","2016-ON0249-0024","QEH0007"
"ON02IS5432","2016-08-13 12:00","S.SURFACE","0","-0.03","<","6.1","6.1","2","58258","NG/G DWT","MONONONYL DPA / IRGANOX (C9)","MONONONYL DPA / IRGANOX (C9)","V","2016-ON0249-0024","QEH0007"
"ON02IS5437","2016-08-07 08:00","S.SURFACE","0","-0.03","<","1.8","1.8","4.5","58251","NG/G DWT","9,9-DIMETHYLACRYDAN / PREPOD (PREPOD B)","9,9-DIMETHYLACRYDAN / PREPOD (PREPOD B)","V","2016-ON0249-0030","QEH0010"
"ON02IS5429","2016-08-06 14:45","S.SURFACE","0","-0.03","","57.7","11","3.4","58264","%","DIPHENYLAMINE-D7","DIPHÉNYLAMINE-D7","V","2016-ON0249-0021","QEH0007"
"ON02IS5430","2016-08-06 17:30","S.SURFACE","0","-0.03","<","1.1","1.1","3.2","58263","NG/G DWT","DIMETHYL-DISTYRENATED DPA / NAUGALUBE (NAUGALUBE)","DIMETHYL-DISTYRENATED DPA / NAUGALUBE (NAUGALUBE)","V","2016-ON0249-0022","QEH0010"
