SITE_NO,DATE_TIME_HEURE,MATRIX,START_DEPTH_METERS,END_DEPTH_METERS,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT,SAMPLE_ID_ÉCHANTILLON,MEAS_LAB_BATCH_ID
"ON02CA0095","2017-07-18 12:00","S.SURFACE","0","-0.03","<","120","120","35","58028","NG/G DWT","DODECAMETHYLCYCLOHEXASILOXANE (D6)","DODÉCAMÉTHYLCYCLOHEXASILOXANE (D6)","P","2017-ON0249-0003","QFI0089"
"ON02CA0113","2017-07-20 12:00","S.SURFACE","0","-0.03","<","22","22","6.7","58030","NG/G DWT","HEXAMETHYLCYCLOTRISILOXANE (D3)","HEXAMÉTHYLCYCLOTRISILOXANE (D3)","P","2017-ON0249-0020","QFI0089"
"ON02CA0102","2017-07-18 12:00","S.SURFACE","0","-0.03","<","30","30","10","58027","NG/G DWT","DECAMETHYLTETRASILOXANE (L4-MD2M)","DÉCAMÉTHYLTÉTRASILOXANE (L4-MD2M)","P","2017-ON0249-0009","QFI0089"
"ON02CA0102","2017-07-18 12:00","S.SURFACE","0","-0.03","<","26","26","7.7","58029","NG/G DWT","DODECAMETHYLPENTASILOXANE (L5-MD3M)","DODÉCAMÉTHYLPENTASILOXANE (L5-MD3M)","P","2017-ON0249-0009","QFI0089"
"ON02CA0102","2017-07-18 12:00","S.SURFACE","0","-0.03","<","130","130","38","58034","NG/G DWT","OCTAMETHYLTRISILOXANE (L3-MDM)","OCTAMÉTHYLTRISILOXANE (L3-MDM)","P","2017-ON0249-0009","QFI0089"
"ON02CA0113","2017-07-20 12:00","S.SURFACE","0","-0.03","<","22","22","6.7","58029","NG/G DWT","DODECAMETHYLPENTASILOXANE (L5-MD3M)","DODÉCAMÉTHYLPENTASILOXANE (L5-MD3M)","P","2017-ON0249-0020","QFI0089"
"ON02CA0113","2017-07-20 12:00","S.SURFACE","0","-0.03","<","110","110","34","58031","NG/G DWT","HEXAMETHYLDISILOXANE (L2-HMDSO)","HEXAMÉTHYLDISILOXANE (L2-HMDSO)","P","2017-ON0249-0020","QFI0089"
"ON02CA0102","2017-07-18 12:00","S.SURFACE","0","-0.03","","130","26","7.7","58026","NG/G DWT","DECAMETHYLCYCLOPENTASILOXANE (D5)","DÉCAMÉTHYLCYCLOPENTASILOXANE (D5)","P","2017-ON0249-0009","QFI0089"
"ON02CA0102","2017-07-18 12:00","S.SURFACE","0","-0.03","<","26","26","7.7","58035","NG/G DWT","TETRAKIS(TRIMETHYLSILOXY)SILANE (M4Q)","TÉTRAKIS(TRIMÉTHYLSILOXY)SILANE (M4Q)","P","2017-ON0249-0009","QFI0089"
"ON02CA0109","2017-07-19 12:00","S.SURFACE","0","-0.03","<","21","21","6.2","58035","NG/G DWT","TETRAKIS(TRIMETHYLSILOXY)SILANE (M4Q)","TÉTRAKIS(TRIMÉTHYLSILOXY)SILANE (M4Q)","P","2017-ON0249-0016","QFI0089"
